Symbol,Date,Open,High,Low,Close,Volume,QualityFlag,SourceURL
TQQQ,2018-05-24,6.93,6.9638,6.7175,6.9262,70782496,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-25,6.9288,7.02,6.8838,6.9437,62856064,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-29,6.8487,6.9725,6.7287,6.855,94182720,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-30,6.925,7.035,6.8813,7.0012,70609856,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-05-31,6.9913,7.1225,6.93,6.9863,80873920,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-01,7.0812,7.3221,7.0812,7.3113,76951816,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-04,7.3625,7.5125,7.3524,7.4988,63738192,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-05,7.5587,7.6137,7.4763,7.5762,55616632,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-06,7.6,7.7075,7.4851,7.7012,57125592,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-07,7.7112,7.715,7.4037,7.5225,78294928,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-08,7.4037,7.5495,7.3539,7.5175,49221776,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-11,7.4988,7.6325,7.495,7.5762,40523024,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-12,7.6075,7.7162,7.5838,7.6963,47481120,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-13,7.725,7.8663,7.6425,7.6875,71720848,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-14,7.7975,7.9575,7.7763,7.9212,90191680,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-15,7.83,7.8863,7.725,7.8425,77612080,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-18,7.6875,7.8438,7.615,7.825,67397832,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-19,7.5237,7.7575,7.4525,7.755,107241760,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-20,7.8575,8.0162,7.8412,7.9175,79030808,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-21,7.9725,7.9988,7.6662,7.7125,101991920,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-22,7.79,7.7975,7.5762,7.635,62097152,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-25,7.4525,7.4837,6.9363,7.1475,170921200,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-26,7.2162,7.3481,7.1375,7.2263,94012240,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-27,7.3175,7.415,6.915,6.9363,131359520,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-28,6.9025,7.1762,6.8587,7.1063,110784480,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-06-29,7.2088,7.32,7.1325,7.1387,78467512,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-07-02,6.9575,7.3075,6.91,7.2988,83152560,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-07-03,7.3775,7.385,7.0285,7.0475,56425560,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-07-05,7.1863,7.3238,7.0738,7.3063,65210744,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-07-06,7.3513,7.6612,7.315,7.635,74811944,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-07-09,7.76,7.8563,7.6738,7.8475,72183808,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-07-10,7.8812,7.9188,7.785,7.8663,65045488,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
